Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029]
Ecuador,ECU,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,2674000,1139000,3122000,16149000,19467000,18835000,28429000,27143000,25867000,24445000,18230005.4,15036800.1,15389556.3,15051556.3,14715556.3,14377556.3,..,..
Ecuador,ECU,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,10576840.8,11939792.6,13662042.3,16638664.6,54655871.6,20149208,27042244.1,50542195.4,111734000,501988000,217960000,244083000,289458000,141742294.2,168622051.3,174739248.2,146628712.6,102481490.1,76914000,105700000,116603000,125800000,62206000,75682000,37094000,53643000,35660000,377143000,91975000,82305000,62514000,72308000,96622000,168206000,489248000,82497000,72062000,104514000,19417000,13563000,10056000,10547000,10043000,8653000,28004000,279445000,276772000,264003000,251917000,174211000,3343000,1874000,1188526.6,1088526.6,635526.6,567859.9,553859.9,544859.9,531859.9,429859.9
Ecuador,ECU,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,301970.5,301996.2,521591.9,521690,521682.7,884136.4,1787024,1347066,3584343.6,618382.7,558458.3,567818,19539004.5,301168856.3,493708412,858224292,921261675.2,922073055.8,1132772319,1874736394,2229553045,1674478821,1352081172,827944246.4,1085301087,1096722531,902473304.7,551601138.3,227852119.3,189624443.6,141358386.3,56971824.3
Ecuador,ECU,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,983086,1612515,1666742,1627739.6,1920232,3955472,8907026,25254601,12917053.4,16710022.5,18967096,9803143.5,4004525,8714552,20886926.2,15151828.7,28738183.2,49777801,41541007.4,43488185.4,46410745.3,56010443.7,58469193.9,104035123.3,72011570.1,70585951.6,80163793.9,83570059,78757817.3,67798351.5,67059825.1,60986372.6,80845951.5,72966874.1,68079463.4,69424093.9,49344796.7,47786965.3,45102189.4,56557303.1,64787153.5,50944425.3,46142869.1,27239685,16586074.2,16894994.5,18094596.8,11543803.5,14190863,15582514.3,11594127.3,500233854.6,10148305.5,10010235.9,9818166.3,8023704.6,9014149.1,6440019
"Egypt, Arab Rep.",EGY,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,66350593,65198241.4,72696163.2,86603257.6,74421186,75465722.6,43944212.3,51500372.1,48919854.2,42831957.3,36637477.5,28425915,4620240,2855325,1379150,404255,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11645000,15183000,17550000,337200000,570908000,681411000,728407000,747458000,749998000,749998000,749998000
"Egypt, Arab Rep.",EGY,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,10864000,19434000,35995000,27546000,24798000,30359000,32349000,37566000,63269000,68806000,110662000,210970000,301759000,481418000,540003000,686767344,683471883.1,184291000,514542000,665174000,726279000,405518000,474062000,295276000,338714000,278238000,288491000,295875000,394406000,440339000,432272000,424733000,447433000,422605000,440659000,511028000,556228000,352345000,364374000,345520000,349595000,342356000,331753000,324283000,328875000,321135000,325419000,317263000,333106000,327768000,321159000,313350000,138157714.3,21527714.3,20683714.3,19838714.3,19374714.3,18909714.3,13027214.3,8038500
"Egypt, Arab Rep.",EGY,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,1318688.8,1305956.6,1277579.3,1218639.8,1142011.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70052.1,..,..,..,..,..,8363000,8554000,16591000,48467000,123211000,198015859.9,571716553.6,838192785.1,1419271343,801484457.9,781338379,1121992204,68484203.8,49928000,49636000,49344000,49052000
"Egypt, Arab Rep.",EGY,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,8300200,2990000,2481000,6034521.6,6107065.4,4692233.4,5193212.3,7107096.6,10483180,11545100.8,10432957.2,21272567,43986480,63039363.9,89675880,98276074.2,129980660.7,43511222,105040191.2,161870081,150805183.1,74871937.8,72208423.7,88538931,103415615.1,167975860,151318272,104247838.6,88915373.8,103524376.4,123953406.1,128955670.7,125137583.3,381175711.7,139481631.5,162105650.1,149356585.8,363162065.1,292456800.3,313868921.8,331923967.8,369904736.4,375464424.3,308667511.2,290599122.4,255778719,302954829.4,219911052.8,224382742.2,228058720.9,248103139.2,218130480.4,217730069.8,225833301.8,206918712.6,208074853.2,209593178.1,79835666.5,89006160.7,89294361.8
El Salvador,SLV,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4142000,8640000,4165000,8830000,15750000,46360000,18352000,4667000,4592000,4059000,4094000,5635000,8726000,53150000,70852000,56715000,46609000,59177000,48439000,34916000,27772000,100043000,94380000,131808000,141152000,79044000,104724000,43002000,50596000,31653000,38969000,40775000,40116000,39154000,29959632.4,30033000,21494000,42656000,15925000,18161000,81201000,14795600,14369000,14293000,9672000,9502000,9098000,9219000,14413000,7707000,7636000,6701000,6172700,4492700,2964200,2887200,2814200,1390800,1356800,1321800
El Salvador,SLV,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,448000,1148000,1617000,1567000,1516000,1465000,1414000,1364000,1378000,719000,80000,1286000,922000,6957000,4526000,4565000,4616000,4626000,4497000,4410000,4267000,4137000,4007000,2379000,831000,808000,786000,763000,479000,175666.7,172666.7,168666.7,..,..,..,..,..
El Salvador,SLV,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,19000,..,708000,1058000,1196000,1158000,2759000,2902000,2712000,1184000,1883000,4161000,4476000,..,365000,2834170,4604127.9,7206903.5,1236118.6,3249495.9,1561442,2080636.4,2916609.5,4104073.9,5286480.1,6265224.2,8046274.9,13028764.2,14037493.2,18137122.6,18542658.4,19057160.8,22338634,30324826.7,31984058,34458340.5,30922817.1,20298421.1,24442293.6,18309150.7,20820459.9,19615809,19548565.1,20055368.9,21255277.4,26958615.2,23805302.8,21347841.3,16755715.8,14297087,14104459.4,5698890.8,5690135,5690135
Eritrea,ERI,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,200000,200000,200000,300000,684000,972000,860000,1233000,..,..,..,..,..,..,..,..,..,..,..,..,..,1332000,1313000,-5000,0,0,0,0,0,0,0
Eritrea,ERI,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32234.9,126490.3,3949079.7,6249596.5,4907957.9,4861522.9,51492045.5,50177323,9253202.9,9702169.3,8969077.1,8672810.4,7094529.3,5148915.6,5079127.6,5347365.6,5327242.1,5241376.2,5155510.4,834536.2,833751.3,832809.5,831867.6,500742.4
Eritrea,ERI,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,14000,45000,52000,57000,59000,67000,60000,101000,79000,90000,204000,191000,482548.5,473502.1,4336194.4,11320210.1,375000,396000,386000,416000,427000,462000,423000,443000,485000,456000,453000,386000,547000,546000,482000,539000,561054.2,546316.6,488350.5,447761,527471,546000,544000,599000,538000,429577,425000,413000,409000,410000,390000,428000,90000,498000,..,..,..,..,..,..,..,..
Eswatini,SWZ,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,355000,32000,30000,235000,508000,383316.6,320846.1,315803,641000,296000,287000,278000,270000,261000,252000,243000,861000,3456000,4901000,7298000,8303000,7556000,7910263.2,10453263.2,12713263.2,12610263.2,12450263.2,12283263.2,12115263.2,11948263.2
Eswatini,SWZ,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17281.7,..,86481.1,159898.7,641143.4,834182.6,706223.9,479418.4,2383991.4,3033369.1,3169384.6,2591791.2,2230808,2854640.7,2122073.9,2708536.2,2082602.4,2604216.5,2233635.7,5070638.7,4878011.1,4702895.1,4527779.1,4352663.1,4160035.4,3984919.4,3809803.4
Ethiopia,ETH,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1817596,1795528.4,2032506.8,2041542.9,1950341.2,2024732.9,1855707.5,1766448.2,1849050,1862022.5,638192.5,2848840,4711162.5,8697600,11828922.5,17375660,35594180,49312885,78278857.5,35346746.3,6246220.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12498.7,6346.2,..,2004107.5,..,..,694000,558348,13641000,..,..,..,..,31925000,10237000,11605000,850000,6618000,265000,6199000,..,0,0,0,0,0,..,0,0,0,0,0,0,0,23230000,22432000,21633000,20834000,9253500,9166500,9079500,8993500
Ethiopia,ETH,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,6000000,5093000,5054000,4657000,4788000,5644000,5311000,5417000,5298000,5925000,10204000,11217000,15330000,14383000,14257000,12955000,16405000,15579000,28411000,48182000,19395000,39283000,47350000,39162000,44389000,66583000,241300000,4086000,7675000,8101000,7643000,7465000,5624000,3452000,3405000,9028000,52822000,52302000,43159000,34789000,42010000,84320000,122955000,149682000,209074000,366510000,271818000,213525000,275982000,327966000,263021000,282514000,331041928.6,239682116.2,176284303.8,150045358.8,111353679,109183734,86734887.5,85229075.1
Ethiopia,ETH,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3412.3,..,..,21000,31000,120931.1,..,..,..,..,..,..,..,..,369235.7,0,2802241.2,1650102.6,0,0,568753,6000,0,0,5648000,44494038.9,97396440.4,146861870.6,255211045,306513443.9,338741574.7,573133319.3,660980581.5,634886652.4,978639633.3,864944345.4,692938590.9,1144168593,1144759724,1089542682,1281397798,728013217,1081267618,2789801584,364942370.7
Ethiopia,ETH,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,415000,198000,135000,..,78821,806730.8,854538,540600,677783.5,600111,1291321.3,1881419,2609751.1,3972675.9,3418365,1541760,8526266.7,14007806.3,22182741.2,20116407.6,13885885.6,5383006.9,1864078,875070.3,9798.9,984059.1,2428544.3,488354.7,429726.1,649423.1,640435,49415,47935,34563.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9070000,37487000,38684000,36953000,55255207.7,53465447.8,50560247.8,46902333.5,44471619.2,43790994.2,43107369.1,41623369.1
Fiji,FJI,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,978000,922000,887000,826000,781000,734000,688000,640000,592000,546000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,179618.7,180415.1,181306.9,180819.9,181197.7,2367192.2,2366984.6,2367223.7,2376450,1784000,1554000,1328891.7,1160006.4,949110.2,1027319.5,1377950.7,2574461.4,3962888.9,5127861.7,7116066.1,20958265.2,29320523.1,28428160.3,35947313.2,34246968.4,23033239.4,343630.7,37593021.6,34841446.5,28809276.9,24505884.1,24065095.5,20833006.4,17093100,16775537.5
Fiji,FJI,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,606000,561000,1213000,1242000,1196792,1164620.1,3408993.6,635732.9,214189,204262.9,227024,..,..,..,..,..,..,942000,675000,720000,525000,868870,865457.5,979416.7,2330986.7,1536332.6,1492512.1,1857313.4,1804559.4,1877356,2085239.2,2544911.5,1548793.1,1399945.6,1198026.5,1316818.1,1248278.8,1241035,116873442.8,2248244.5,3555583.3,1097393.7,2467384.5,3760324.5,3760324.5,4074074,4489974.6,4377900.4,4377900.4
Gabon,GAB,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,3000,603000,3113000,8249000,8928000,41854000,56762000,75839000,60074000,56008000,26635000,30501000,20554000,3237000,990000,2598000,1292000,1759000,9438000,7451000,1227000,3753000,9513000,8968000,7204000,4119000,10843000,5614000,8954000,8974000,5266000,7759000,6818000,12094000,23106000,30351000,11024000,6586000,6407000,8990000,5208377.4,5347000,6856000,4103000,6693000,8340000,5174000,4013000,1895000,..,..,..,..,..,..,..,..
Gabon,GAB,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2000,6000,11000,15000,18000,20000,622000,623000,24000,34786.2,49163.2,2401689.2,2157673.8,2165079,5125863.7,3540263,8529103.6,21861800.4,14248228.4,18210956.2,17048067.4,27236127.7,31294986.9,32518160.8,58899360.4,12786323.4,118294513.7,119857690.7,93027591,108770311.5,173327637.7,173180653.7,169430051.7,158298198.6,141503082.8,133321842.8,105043362.8,96281282.7
Gabon,GAB,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,910000,781000,1766000,1227000,1188000,1113000,1499888,1595934.5,1406273,1360957.3,1811741.5,1933440,2202614.5,4008465,3239808,3009270.5,..,54677.6,399616.3,326113.4,334755,410956,..,..,574029.6,2098592.6,2224131.2,4228820.7,3045267.4,1225179.9,3195503.4,3155720.8,1054181.7,323691.7,336360.9,1350321,9758082.4,5431886.8,5735393.9,2693874.9,3054086.3,3083507.5,769268.1,709431.9,999732.6,1132647.8,900544,1503735.7,3743179.6,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,290000,274000,257000,241000,223000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,286418,548092.5,366441.3,248592.2,249694.5,756108.6,757100.3,757044,757020.8,757284.1,8094.7,..,143000,..,..,..,..,..,..,..,..,..,14280134.1,..,..,..,..,255860.2,515931.6,525990.7,9645129.6,9462095.6,9278904.6,0,0,0,0,0
"Gambia, The",GMB,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,535000,..,7171000,7170000,7170000,29599000,6274000,6294000,6306000,12126000,11127000,10995000,28596000,5951000,6102000,6281000,9605000,9874000,10167000,10501000,10844000,11201000,11577000,11993000,12425000,12880000,13358000,7549704.3,7721165.2,7907730.4,8105400,..,..,..,..
Georgia,GEO,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,298000,..,20000,1719000,595000,788000,315000,384000,467000,2587000,2566000,2532000,2497000,2463000,2681000,2651000,2425000,2612000,3343000,3297000,3251000,3207000,3163000,3116000,2994544.7,2956834.1,2919945.3,2886485.5,1619952.4,1589952.4,793285.7,..
Georgia,GEO,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,131983.1,555947.8,673513.6,45083.4,147417.6,112971,61193.1,184237.8,356927.4,..,..,0,0,0,0,484239.9,488330,481879.9,451653.1,444008.1,454108,434397.7,435018.2,465204.1,470928,..,..,..,..,..,..,..
Georgia,GEO,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1085955,65886.7,175761.7,492527.5,388430,20090.8,71201.5,1074008.3,3783622.9,4122036.6,4322862.8,4791550.6,4612984.6,3972542.1,3734209.5,3579736.6,4870301.7,4512729.2,4592269,7288159.6,10082436.9,9741789.4,10330661.4,10254781.1,10214039.3,10116473.8,9524516.8,9428203,8185552.9,6995437.5
Ghana,GHA,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4495029.1,1500628.4,396056.6,..,..,..,12632256,..,..,113455.7,..,3002040,2969760,389400,4921047.5,2612217.5,3276840,3685957.5,4185282.5,4072925.8,3686666.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
